Client ID,Name,Risk Score,Debt Burden Score,Liquidity Risk Score,Credit Utilization Score,Asset Backing Score,Tenure Risk Score
IND75987,Timothy Cook,63.43,100.0,64.10790026623123,10.060469357991824,98.88181452201904,5.000000000000004
IND70083,Larry Green,67.87,100.0,79.74432186124953,4.755618723148443,64.82149088206137,55.00000000000001
IND31444,Edward Gordon,67.57,100.0,57.0004223109793,4.940136327317289,98.31559651068108,75.0
IND70450,Edward Evans,74.67,100.0,96.82550327202573,5.144268657397895,64.34464323019746,80.0
IND47520,Joseph Morrison,61.9,100.0,41.923717243377524,0.6522328161856195,87.91271456766829,75.0
IND69076,Kathy Wheeler,46.6,100.0,28.260451456209125,9.910162989302018,25.537978179232702,0.0
IND53190,Amy Sims,48.2,100.0,8.882177186295447,1.0540340298485567,97.65853956898576,9.999999999999998
IND58356,Sharon Warren,63.81,100.0,45.47540252422543,4.804480162104422,99.82919923916967,65.0
IND33691,Nicholas Gilbert,66.86,100.0,84.98812624192426,6.259250847489863,73.63294450014767,19.999999999999996
IND20398,Melissa Miller,69.64,100.0,91.4350082901166,10.844212353183927,81.10332786721108,15.000000000000002
IND54314,Kevin Gomez,62.85,100.0,68.51114146096164,3.064988243606661,91.1343203460735,9.999999999999998
IND74305,Ronald Larson,47.64,100.0,16.110710229188918,14.378940969798501,57.316386739758116,0.0
IND37195,Christine Williams,73.92,100.0,94.01968646893808,2.1962138454249795,99.73034133172446,50.0
IND52609,Angela Roberts,57.18,100.0,79.04113559569744,0.3725292769087132,23.4538685904921,0.0
IND26283,Joshua Hughes,42.36,100.0,23.124394809350857,2.9315856605247435,4.966396311742072,5.000000000000004
IND61913,Joshua Stephens,67.6,100.0,76.21452991250044,4.5819732028402065,91.28315762428126,35.0
IND35876,Evelyn Ramirez,71.73,100.0,93.3939635485603,14.644213402651394,99.5758396533997,5.000000000000004
IND19011,Lillian Burns,59.97,100.0,62.32994516155461,3.4953466086996303,86.8798894013738,0.0
IND86703,Lillian Bell,74.97,100.0,96.49333841204422,11.910441090733338,69.60020254573327,65.0
IND23640,Phillip Perez,72.11,100.0,77.16185324737057,6.681000619795903,99.79741977981375,65.0
IND93407,Karen Morrison,60.92,79.27660475524327,100.0,1.7963866502015768,53.18065627534612,25.0
IND40136,John Cruz,60.87,84.46064370314778,57.73297050869096,0.20749405496177065,98.38193123040227,70.0
IND76215,Joseph Thomas,44.87,75.3797618001111,38.94952133716585,0.615735607090453,86.28164983312881,0.0
IND93216,Anthony Green,48.73,100.0,27.874220816849927,1.7940247818097776,29.037362141912393,35.0
IND54572,Terry Hanson,54.75,100.0,27.978428668297717,9.215337498003835,99.1020513382595,9.999999999999998
IND18649,Norma Perez,49.71,56.15424854891328,52.14366505745021,1.3663322071104738,97.4599209822216,70.0
IND51790,Ann Bradley,68.71,100.0,75.03710853891302,9.436494461961354,75.62313943029028,55.00000000000001
IND17740,Daniel Morrison,69.73,100.0,84.6360785001921,6.548020498954305,92.65453663505988,30.000000000000004
IND49489,Keith Weaver,60.75,100.0,89.8381127117443,0.03752410529093932,32.84238729288301,0.0
IND50658,Patrick Richardson,76.05,100.0,90.85329760616692,1.9729356526269628,99.46756065513873,80.0
IND14798,Beverly Griffin,49.4,100.0,0.0,0.7958129686756854,97.44846701348145,44.99999999999999
IND60926,Virginia Greene,60.03,100.0,65.25773060596013,1.0206747649388253,85.06677388593975,0.0
IND57710,Antonio Ruiz,63.96,100.0,80.25183782923233,0.8047725993506321,87.33993363579171,0.0
IND71795,John Chapman,62.42,100.0,74.0838391492455,0.4905704497515083,77.98173280976661,9.999999999999998
IND98220,Ruth Bishop,70.17,100.0,72.0417648302385,2.072124576659599,92.4302165322846,75.0
IND91662,Alice Chavez,59.99,100.0,37.91790591097314,5.621968356250824,73.90230730778163,70.0
IND18901,Heather Palmer,53.01,70.28540248252774,81.57413738068446,3.70840658314991,72.70452529853135,0.0
IND49888,Louis Banks,61.09,100.0,70.52222583204836,4.025310362572748,76.56989384098229,0.0
IND76081,Bobby Gordon,70.38,100.0,77.56618564987406,17.706149272414333,99.50720748753082,25.0
IND93705,Randy Gardner,68.42,100.0,64.72465863889244,7.015250964391146,83.3487355631664,75.0
IND52847,Eric Burke,62.71,100.0,51.70970273399552,8.295303065945268,81.20250845172522,50.0
IND24592,Martin Shaw,62.97,100.0,67.20045926103802,1.3524735102135772,99.01239442564217,9.999999999999998
IND31656,Phillip Hansen,64.42,100.0,62.15508697779375,5.392788962342795,93.04413104449243,35.0
IND85060,Randy Wheeler,63.57,100.0,84.56960163748383,2.429637634301806,64.44018083699102,5.000000000000004
IND89139,Matthew Brown,59.93,100.0,57.70532070350778,2.283556717926561,55.426307637431236,44.99999999999999
IND81423,Dennis Hanson,62.37,100.0,70.90003175379667,3.15296950213356,70.18197036212483,19.999999999999996
IND85541,Alan Bennett,70.33,100.0,82.87667655793324,5.067447241177565,71.00543887045698,65.0
IND59219,Helen Jenkins,46.72,100.0,2.6238670365329897,5.951823761615787,53.78561376094184,44.99999999999999
IND43444,Katherine Myers,67.94,100.0,72.91210023042626,3.6769488421632253,74.7418571896665,65.0
IND85299,Scott Hughes,62.95,75.25494835093993,76.91692915826522,2.9788107743651673,97.8368423975027,70.0
IND58136,Barbara Larson,70.26,100.0,73.8599782183844,7.662234970239956,77.6660792572233,75.0
IND35725,Tammy Willis,46.49,69.18180530087157,62.46810575301064,4.377942859361185,22.874551825660696,35.0
IND15648,Aaron Williams,42.01,94.57986963619437,33.54819129038993,1.3298446727122866,2.5524939438562932,0.0
IND48116,Lawrence Gibson,43.03,53.211482218818794,45.79208586260594,1.3729570770806365,56.8451367732951,70.0
IND28531,Ronald Burns,64.41,100.0,76.24281587154239,7.0976305321291875,89.29030883227196,0.0
IND45135,Benjamin Boyd,64.71,100.0,77.31361734156067,0.5255662731928932,72.71614261791616,30.000000000000004
IND72586,Craig Wagner,53.95,83.22923588834404,48.36749649643644,1.5807423318252511,69.10182594492582,55.00000000000001
IND80929,Mary Austin,47.2,74.69913676200767,24.107769483211104,2.3588030711902035,65.5340594937081,80.0
IND40714,Steven Wilson,54.89,74.3594327753281,73.96578539415113,2.3388413264395407,99.08426487772542,0.0
IND48405,Joe Lawrence,38.43,67.88811153905725,51.43485710537375,0.3701362927272239,17.34869864144324,0.0
IND52634,Willie Price,66.1,100.0,89.19395551033949,7.091201620053668,58.799340178634885,15.000000000000002
IND18163,Kevin Perez,66.37,100.0,72.54570012583332,2.7496165193823483,51.88529398653776,75.0
IND94008,Ruth Cook,41.23,100.0,0.0,4.941537248504494,52.434381406553584,0.0
IND53034,Bruce Vasquez,61.04,100.0,82.03099587514184,2.2128587263670827,50.873066536007094,0.0
IND91806,Joe Lawrence,58.48,100.0,43.506655217899706,6.592764803341056,32.87896622673364,80.0
IND25702,Christopher Cox,72.32,100.0,90.7030420463025,0.5466622722839275,95.35061117028177,50.0
IND67912,Russell Lawson,59.05,100.0,59.20971670516584,3.0991309033147436,86.29219195400015,0.0
IND76171,Jacqueline Williamson,65.58,100.0,88.4339431208761,7.796454919652615,69.15742839402664,0.0
IND34798,Craig Myers,66.53,100.0,62.289355831583435,3.2042237260925375,78.13400623224943,75.0
IND93920,Paul Riley,58.29,100.0,52.85435981409997,5.393290262052026,35.019502639687886,55.00000000000001
IND18628,Patrick Ruiz,64.98,100.0,58.76174273589408,2.009032296784039,68.92184675497587,80.0
IND42134,Ann Henderson,66.98,100.0,85.21565192896416,9.295434517230754,83.21760119950649,5.000000000000004
IND92265,George Nguyen,62.09,100.0,75.54648770631329,2.066961548546931,77.86662715063196,0.0
IND77317,Michael Perkins,58.55,95.54399350203514,35.163345687181504,1.3472241587793103,80.49237529274244,80.0
IND60176,Eugene Ryan,48.9,100.0,20.14011814026212,2.7166892226448756,53.2079138370632,30.000000000000004
IND51597,Janet Gordon,56.76,92.4948447952777,62.74971162807322,2.7492790342655815,66.46630525295637,15.000000000000002
IND33238,Ruby Oliver,26.31,45.585603393672926,0.0,2.360108282474063,98.8271855009616,0.0
IND18364,Peter Riley,60.21,80.14320547106631,78.98417501557309,3.02784459902181,38.04127450025357,80.0
IND92467,Philip Hanson,20.76,41.7631936792083,0.0,0.7375840191473425,0.0,60.0
IND60476,Carolyn Ross,68.78,100.0,97.42750872268971,6.084890604828963,52.0177825804222,30.000000000000004
IND61025,Pamela Bailey,57.05,100.0,47.97346688893204,0.7515889999283245,99.0775880450548,0.0
IND55955,Shirley Chavez,55.66,63.75330591402376,92.6169374411276,1.3814039491160628,99.10995398371028,0.0
IND75964,Daniel Harris,71.27,100.0,77.97070787221857,11.980233461517797,78.78500176443599,65.0
IND17939,Ryan Gray,52.56,100.0,31.716630541847003,3.575950307605433,89.19609712565185,0.0
IND49363,Phillip Morales,44.35,56.628692352223254,48.131073277196336,0.2252067736985928,44.526851198373265,80.0
IND93355,Henry Wood,39.45,73.19547061897912,16.432262166242563,7.165735584308826,82.90096180954775,0.0
IND65845,Norma Austin,66.87,100.0,87.50623788276508,0.4672621656178559,99.03457114057467,0.0
IND26284,Kathryn Johnson,67.55,100.0,86.54033567827005,4.938446391899653,99.25411037801103,0.0
IND24774,Dennis Berry,59.53,100.0,27.86518135555962,5.316401953688532,84.99372244104501,80.0
IND12731,Rachel Adams,52.15,100.0,17.681182027810273,14.65924086872889,97.98895951112803,0.0
IND93115,Adam Robertson,49.6,100.0,35.094570065409414,2.398545119619529,53.50830165353091,0.0
IND85411,Jack Morrison,49.39,73.06913401054449,66.91244197781714,1.324202355415657,68.18082548861784,0.0
IND58620,Raymond Collins,61.78,100.0,62.57149163486982,10.899688925197474,84.59230691076894,5.000000000000004
IND86466,John Hart,53.67,91.71909865451995,43.95192735192376,3.4418956206061355,98.90497764289593,0.0
IND67594,Christina Alvarez,73.58,100.0,90.17189814033561,2.9605476273891074,99.43598241654408,55.00000000000001
IND34060,Rebecca Perkins,46.5,47.652638007056595,94.83109363209103,0.2918069255004036,60.517511564835736,0.0
IND93556,Jonathan Hanson,60.2,100.0,23.98204122903067,21.5247250213214,99.04260602106928,50.0
IND98512,Christine Graham,67.19,100.0,73.7531899194288,3.905208593562655,99.72317086104606,30.000000000000004
IND52571,Katherine Young,52.45,100.0,45.38786693263721,3.2662504215248465,54.503677233685124,0.0
IND37643,Jeremy Freeman,70.77,100.0,89.50116815497418,13.449705498841968,82.01514092059068,25.0
IND54218,Joseph Butler,62.77,100.0,78.6196581290488,3.0522013372943313,0.0,75.0
IND61793,Brian Smith,76.3,100.0,97.1343367196011,3.374535205919503,88.36542587218214,75.0
IND36608,Kimberly Schmidt,49.38,62.97675892627116,65.9981669985646,2.3163158732243225,48.78994577073653,55.00000000000001
IND48488,Carol Warren,58.8,100.0,51.09155334040272,9.313056995894616,91.5958327867169,0.0
IND67225,Jean Austin,63.26,100.0,47.87716642798188,0.6546431947825609,86.58159012247162,75.0
IND82919,John Simpson,63.47,100.0,78.61190578843342,14.235703990149409,9.683955970152036,50.0
IND77016,Heather Phillips,68.04,100.0,73.1312032318165,3.8444028309626526,99.85911731050298,40.0
IND75034,Doris James,61.13,100.0,57.44406134719719,3.1722841335562615,81.34372651681025,30.000000000000004
IND90860,Anna Welch,59.54,100.0,57.104168907160904,6.508976869554833,89.61713723594829,0.0
IND73867,Jack Harris,73.81,100.0,89.0986363599285,0.6146071502170167,94.0934067382149,70.0
IND27930,Joshua Porter,38.17,100.0,0.0,2.5156065414142605,26.704719626323648,0.0
IND35620,Anna Duncan,71.2,100.0,89.42857197730086,13.148506739444194,42.088444765520926,70.0
IND91353,Mark Garza,62.53,100.0,68.3022078345086,1.5520148058991128,91.48321429766331,9.999999999999998
IND97689,Paula Ray,66.98,100.0,60.75411416724486,1.9417118602000158,99.00130454980331,65.0
IND77331,Rebecca Murray,58.34,100.0,50.776599547325404,3.2853542758382694,99.87602185819574,0.0
IND71401,Michelle Rose,66.77,100.0,91.49156338048948,4.316901985468573,30.37597997472915,50.0
IND66104,George Thomas,68.86,100.0,94.0095901155594,2.1609940397206353,99.30391682564942,0.0
IND36471,Carlos Martin,60.19,100.0,52.25793125238168,0.8790669746251919,84.52317600740628,35.0
IND81572,Christopher West,48.15,100.0,9.380000546738188,1.333351860064348,70.41892488360773,35.0
IND94055,Joan Bishop,53.41,63.47848184576217,70.78616383470744,0.41746376744484825,99.13047142663073,35.0
IND88778,Albert Bryant,66.97,100.0,63.93059680751074,1.2759670764871935,92.36678341322151,65.0
IND68221,Paula Perkins,37.23,40.13444484050678,60.21431837507151,2.1832877873213095,76.87892913323832,0.0
IND58681,Andrew Williams,58.93,100.0,75.11926662676615,5.020974125609297,41.46723058243359,0.0
IND54970,Amy Ryan,57.27,79.01610870682974,90.64527701500771,2.0789128505468373,0.4075801364836651,65.0
IND26450,Albert Cruz,40.79,71.20882861960459,28.976478254001393,5.520299130216732,75.18370625876464,0.0
IND28733,Chris Larson,59.02,100.0,70.8495879531777,1.5561144168636531,0.0,60.0
IND91334,Sean Myers,71.42,100.0,78.40862036264565,29.172615111418747,69.79718738692773,40.0
IND61397,Carol Duncan,51.24,100.0,5.212601707551945,2.319523164478962,64.72248465695785,80.0
IND65691,George Price,55.7,100.0,49.51423753543182,6.04794021484165,71.10040044858151,0.0
IND19666,John Daniels,73.29,100.0,82.04041510300144,12.258049471497504,83.3016950569779,70.0
IND76794,Carolyn Tucker,62.92,100.0,75.09505912485922,3.5226012395710584,84.4649106949873,0.0
IND77195,Bruce Banks,56.57,100.0,42.783215104300446,2.9921215347096264,72.7640838406003,30.000000000000004
IND36167,Norma Sanchez,60.4,100.0,60.35827618518618,0.6915514456984205,36.76752931511707,65.0
IND76489,Tina Franklin,65.71,100.0,88.636278266188,3.038734249115814,79.4183008129133,0.0
IND23438,Lillian Ellis,56.81,100.0,50.35596571891618,0.3354584034768814,76.55737026323007,15.000000000000002
IND82705,Andrew Long,62.59,100.0,51.49938843949216,6.3100247891817745,99.48635013587625,35.0
IND67912,Mildred Patterson,74.1,100.0,95.05448338264615,1.8182918360823637,69.77216614599817,80.0
IND33202,Fred Ford,46.31,81.41128027435298,0.0,4.9221135215130785,98.3394396208417,70.0
IND19321,Maria Gardner,67.24,100.0,61.735652515244446,4.469229508780235,79.07885868449334,80.0
IND81583,Judith Matthews,47.1,66.02213817615251,35.331795722792094,1.2934291023326987,79.00370055045254,70.0
IND46105,Jack Sullivan,55.19,74.43093887911083,67.88351564348464,1.1190308161341094,69.41742800709525,50.0
IND21098,Jason Woods,44.13,100.0,4.672592749585802,4.152622948052889,71.33553093548224,0.0
IND47710,Jesse Richards,59.59,83.50378338810091,79.44979961480047,3.2120063129599044,98.60704734289783,0.0
IND42043,William Cruz,53.57,100.0,30.639107007738144,4.764857128148603,99.59847413567513,0.0
IND49707,Gary Garcia,47.05,60.0136914490309,54.9133695042063,1.7478491989582905,84.68176080051967,35.0
IND27394,Nancy James,74.18,100.0,88.86265649031584,0.15764431977494828,99.31368882912986,70.0
IND86832,Laura Gray,68.53,100.0,58.80935133016732,6.745461599784182,99.77574689146013,75.0
IND34869,Shawn Lane,63.82,100.0,75.72343433787272,0.006633841862385227,98.89571876267607,0.0
IND24876,Albert Woods,69.21,100.0,85.84695107473858,12.852625459357448,91.76602981838634,9.999999999999998
IND87901,Daniel Welch,27.96,62.83614265044908,0.0,0.8686295207433747,57.956809010217626,0.0
IND56584,Barbara Gomez,65.84,100.0,81.7166644418136,2.374486103905176,84.39603329343747,15.000000000000002
IND43476,Richard Reynolds,53.12,100.0,43.6321981190892,6.26648449736029,59.630219054992416,0.0
IND92423,Larry Kelley,52.5,100.0,7.266188643347249,21.37652238292638,84.04819019520005,30.000000000000004
IND64291,Victor Black,48.53,100.0,4.092792478827523,20.16517337686891,84.69227445566378,0.0
IND49463,Shawn Bennett,63.86,100.0,33.88365878992513,27.23794641463283,99.41661844785631,50.0
IND58198,Jeffrey James,75.57,100.0,95.18150030775378,0.8304736220148048,86.10712889709298,80.0
IND90041,Richard Sanchez,57.96,88.66639955631446,51.66263043963048,0.2769273077658759,99.58652476698954,40.0
IND55402,Howard Simmons,66.15,100.0,49.37167589915473,6.95545875609318,99.18051250786264,75.0
IND58643,Lillian Fisher,69.7,100.0,94.42760991895149,2.0239190270969725,86.8943568735039,19.999999999999996
IND17528,Bobby Bradley,60.61,100.0,57.77512706329566,3.425237746905051,99.79615632576355,5.000000000000004
IND98400,Mark Henderson,67.64,100.0,63.79668491811318,0.20389061700648256,86.49309668427003,80.0
IND43327,Juan Hamilton,54.54,100.0,47.08034550751111,10.21382152360001,37.31656493386107,19.999999999999996
IND77723,Bruce Peterson,63.98,100.0,82.01164359774283,2.4619216807698687,79.87257591726689,0.0
IND33585,Philip Cox,51.15,100.0,25.48476035740879,7.822965459878301,82.1333302714068,0.0
IND27105,Bruce Greene,66.89,100.0,70.15015557648738,5.9873316583917635,66.55828913320074,65.0
IND86081,Alice Gibson,49.88,67.80943321305234,75.71725067371528,1.2773386405998128,69.66504320741412,0.0
IND47439,Samuel Myers,62.11,100.0,43.88640536387848,1.4910450937395254,83.41253892753501,75.0
IND27269,Kathleen Bradley,67.49,100.0,75.95765034859664,0.5787016607750088,68.88866381492025,65.0
IND97061,Bobby Ryan,62.12,100.0,72.89496071294867,5.9533684448930675,57.08935834943456,19.999999999999996
IND94872,Steven Miller,62.33,100.0,71.63029549691255,2.841491350320111,88.56504420604794,0.0
IND86593,Gregory Johnston,77.61,100.0,100.0,9.148707023576955,82.80713112977367,75.0
IND84908,Craig Bell,64.85,100.0,78.24076423350141,4.074075238142134,79.78109198763354,15.000000000000002
IND32885,Stephanie Mills,42.05,48.16833833145889,67.83853292874646,3.513129015339775,50.31848308337299,25.0
IND70495,Melissa GoPKRales,50.4,100.0,11.86248749190526,9.767838069640316,69.79656423646514,35.0
IND45220,Donald Alexander,53.88,100.0,56.14020581635507,6.653172526267583,35.12427860646198,0.0
IND49684,Ralph Cunningham,47.41,100.0,42.60606113322149,1.2792229644909516,0.0,15.000000000000002
IND26273,Gregory Cunningham,55.87,100.0,30.757990812026904,7.4146927373909115,56.961501203857765,60.0
IND99234,Diana Meyer,52.48,100.0,46.01575538022766,0.9431485235292361,57.892871950789186,0.0
IND41611,Terry Bowman,52.99,100.0,0.0,5.0444408989726,99.82331115189474,70.0
IND96915,Mary Arnold,11.91,31.74129148784475,0.0,4.00046810554614,0.0,0.0
IND59595,Charles Porter,62.95,100.0,39.764878844947184,12.634835386482607,79.7998776161046,75.0
IND20812,Jason Morgan,56.57,100.0,41.094263127593386,14.440498284457199,64.09964768258453,19.999999999999996
IND59202,Kathryn Campbell,51.22,74.27890096568896,56.096836994287756,2.8218174969077454,86.38743979326016,19.999999999999996
IND19395,Jeremy Fowler,59.85,100.0,59.97307114683758,19.857774310209802,58.89445775825819,0.0
IND38441,Stephen Stewart,61.97,100.0,74.69523887191812,0.006965920726940366,82.95005199892948,0.0
IND80195,Jane Price,55.49,100.0,32.0322806542936,10.323633613311573,99.16587680267767,5.000000000000004
IND90057,Roy Snyder,56.6,100.0,18.67398885119669,12.476427429440678,99.4035538177545,44.99999999999999
IND21309,Joshua Wheeler,67.19,100.0,84.66057656491392,5.2013196220519875,99.82255889127404,0.0
IND33489,Thomas Barnes,68.23,100.0,68.49728545789549,1.980751703305986,77.06403507841111,80.0
IND27091,Rose Myers,49.49,72.21499581278688,54.857023579673346,3.0207696589720348,68.94187874962907,30.000000000000004
IND37844,Scott Patterson,60.8,100.0,62.4447653308814,3.5261893496429235,94.86735443602407,0.0
IND47299,Carl Price,63.0,100.0,48.340128333449904,0.06717300866379144,98.99971239630328,60.0
IND19507,Benjamin Wood,53.06,64.92689794899252,76.48667258107278,1.3349826933984097,99.47411104333278,9.999999999999998
IND73841,Carlos Ray,56.1,100.0,42.147539691241406,6.236031603480865,88.1583069878506,5.000000000000004
IND79955,Beverly Arnold,69.87,100.0,83.7826117580756,3.106403146933153,67.99935742301474,65.0
IND95385,Johnny Campbell,72.34,100.0,87.22815760529532,3.055442852817107,89.25277215538968,60.0
IND73492,Lori Wilson,14.27,28.13584896626554,0.0,0.524433865406758,8.131742675581055,35.0
IND38646,Mildred Mason,64.66,84.24467880599573,80.88727610189554,3.238927831938997,98.0747966827741,44.99999999999999
IND89482,Sean Hernandez,56.64,100.0,51.03761924444792,6.91123541114333,0.0,75.0
IND27026,Wanda Henderson,63.52,100.0,60.97387273698375,2.6383393623768,82.52847514622646,44.99999999999999
IND69949,James Payne,49.06,100.0,41.54418853872676,2.178751870935104,32.37516236731105,0.0
IND84825,Christina Powell,41.65,70.16400789083494,24.343272777567705,5.777527113048375,58.47115189060625,40.0
IND41067,Louis Ramirez,56.44,100.0,19.555367702921444,1.5632553097522786,87.38650299049326,75.0
IND98674,Jesse Rice,57.89,100.0,55.96023408795689,4.21639449811827,50.602198713713165,30.000000000000004
IND97660,Anne Burton,19.01,39.92133802648702,17.00920200763204,3.9465650678186472,0.0,0.0
IND82676,Chris Wallace,77.31,100.0,97.22030223061006,7.374826328263728,90.29173964126251,75.0
IND88784,Joshua Webb,47.99,100.0,15.31585232331495,6.3833505960301515,78.87447756231842,0.0
IND28479,Betty Hall,57.7,100.0,58.47482047786568,0.7145892275136416,79.36163199129312,0.0
IND23784,Robert Simmons,47.44,100.0,19.332410009245425,6.935524939417534,62.22571086710869,0.0
IND42646,Chris Ross,63.42,100.0,49.71534303981194,2.700945802797569,79.54607115760034,75.0
IND53717,Rebecca Bowman,53.04,66.81945655264802,76.14258416375044,2.8121765733274247,95.50508911778262,5.000000000000004
IND96295,Tina Smith,49.64,100.0,22.080549064245346,0.14147122568435713,85.93461252225276,5.000000000000004
IND41811,Phillip Ramirez,66.19,100.0,60.783440888507066,1.6134605746663935,91.6976475752125,65.0
IND45638,Timothy Johnston,72.23,100.0,85.44620353635473,3.771722029545012,81.11906227814976,70.0
IND70297,Matthew Snyder,48.28,100.0,14.594535963528966,1.3902668064080101,83.49489356342598,9.999999999999998
IND79201,Christine Allen,68.47,100.0,69.49876457973338,9.066268258240653,72.85236519721387,70.0
IND17019,Charles Richards,48.82,79.07610128400646,21.374203381439962,5.089510050771992,97.84084643876947,50.0
IND20282,Timothy Tucker,46.65,100.0,0.0,8.278358476644321,99.94126060544674,0.0
IND30151,Jose Thomas,21.73,47.30589864827213,0.0,2.3505573409841958,47.077597904182845,0.0
IND45419,Bobby Kim,58.3,100.0,66.43085455798735,4.114815699239725,58.65896364147507,0.0
IND78162,Nicole Sanchez,65.99,100.0,94.0017833913608,1.4659401813392017,71.95402238220862,0.0
IND66784,Adam Cook,58.34,100.0,50.46363363015993,5.05296601286825,62.14993839129033,35.0
IND97262,Angela Gilbert,60.62,100.0,29.702335285696268,3.805230376186132,99.29178944765394,75.0
IND33193,Scott Ward,52.35,100.0,0.0,0.0029192574556775007,98.4681481488447,75.0
IND94106,Steve Price,14.76,39.101987235647194,0.0,5.357257280245874,0.0,0.0
IND15556,Lawrence Morales,46.61,100.0,0.0,1.172712058292002,98.75045630374521,15.000000000000002
IND20631,Catherine Weaver,25.19,42.633010590772685,0.0,2.4249379560682462,97.827403287296,0.0
IND13898,Evelyn Taylor,49.96,100.0,28.65267053563716,12.236113497890438,53.54244121920804,0.0
IND46880,Judith Schmidt,50.65,58.01680299722102,84.2637497867305,3.24910098986209,41.270652546467446,44.99999999999999
